"","rcid","short_name","issue"
"4782",4477,"co","Colonialism"
"4783",4478,"co","Colonialism"
"4784",4479,"co","Colonialism"
"4785",4481,"co","Colonialism"
"4786",4483,"co","Colonialism"
"4787",4484,"co","Colonialism"
"4788",4489,"co","Colonialism"
"4789",4542,"co","Colonialism"
"4790",4543,"co","Colonialism"
"4791",4546,"co","Colonialism"
"4792",4547,"co","Colonialism"
"4793",4549,"co","Colonialism"
"4794",4550,"co","Colonialism"
"4795",4551,"co","Colonialism"
"4796",4555,"co","Colonialism"
"4797",4556,"co","Colonialism"
"4798",4615,"co","Colonialism"
"4799",4630,"co","Colonialism"
"4800",4645,"co","Colonialism"
"4801",4646,"co","Colonialism"
"4802",4650,"co","Colonialism"
"4803",4651,"co","Colonialism"
"4804",4652,"co","Colonialism"
"4805",4653,"co","Colonialism"
"4806",4654,"co","Colonialism"
"4807",4655,"co","Colonialism"
"4808",4687,"co","Colonialism"
"4809",4705,"co","Colonialism"
"4810",4706,"co","Colonialism"
"4811",4707,"co","Colonialism"
"4812",4711,"co","Colonialism"
"4813",4712,"co","Colonialism"
"4814",4713,"co","Colonialism"
"4815",4714,"co","Colonialism"
"4816",4717,"co","Colonialism"
"4817",4718,"co","Colonialism"
"4818",4719,"co","Colonialism"
"4819",4720,"co","Colonialism"
"4820",4721,"co","Colonialism"
"4821",4722,"co","Colonialism"
"4822",4737,"co","Colonialism"
"4823",4738,"co","Colonialism"
"4824",4750,"co","Colonialism"
"4825",4785,"co","Colonialism"
"4826",4786,"co","Colonialism"
"4827",4787,"co","Colonialism"
"4828",4788,"co","Colonialism"
"4829",4789,"co","Colonialism"
"4830",4790,"co","Colonialism"
"4831",4793,"co","Colonialism"
"4832",4795,"co","Colonialism"
"4833",4796,"co","Colonialism"
"4834",4808,"co","Colonialism"
"4835",4809,"co","Colonialism"
"4836",4828,"co","Colonialism"
"4837",4843,"co","Colonialism"
"4838",4868,"co","Colonialism"
"4839",4869,"co","Colonialism"
"4840",4870,"co","Colonialism"
"4841",4871,"co","Colonialism"
"4842",4872,"co","Colonialism"
"4843",4874,"co","Colonialism"
"4844",4875,"co","Colonialism"
"4845",4878,"co","Colonialism"
"4846",4880,"co","Colonialism"
"4847",4881,"co","Colonialism"
"4848",4892,"co","Colonialism"
"4849",4893,"co","Colonialism"
"4850",4898,"co","Colonialism"
"4851",4995,"co","Colonialism"
"4852",5011,"co","Colonialism"
"4853",5012,"co","Colonialism"
"4854",5013,"co","Colonialism"
"4855",5014,"co","Colonialism"
"4856",5015,"co","Colonialism"
"4857",5016,"co","Colonialism"
"4858",5018,"co","Colonialism"
"4859",5020,"co","Colonialism"
"4860",5021,"co","Colonialism"
"4861",5022,"co","Colonialism"
"4862",5032,"co","Colonialism"
"4863",5033,"co","Colonialism"
"4864",5038,"co","Colonialism"
"4865",5082,"co","Colonialism"
"4866",5083,"co","Colonialism"
"4867",5084,"co","Colonialism"
"4868",5085,"co","Colonialism"
"4869",5086,"co","Colonialism"
"4870",5087,"co","Colonialism"
"4871",5088,"co","Colonialism"
"4872",5089,"co","Colonialism"
"4873",5090,"co","Colonialism"
"4874",5091,"co","Colonialism"
"4875",5092,"co","Colonialism"
"4876",5097,"co","Colonialism"
"4877",5098,"co","Colonialism"
"4878",5122,"co","Colonialism"
"4879",5123,"co","Colonialism"
"4880",5144,"co","Colonialism"
"4881",5170,"co","Colonialism"
"4882",5171,"co","Colonialism"
"4883",5172,"co","Colonialism"
"4884",5173,"co","Colonialism"
"4885",5174,"co","Colonialism"
"4886",5175,"co","Colonialism"
"4887",5176,"co","Colonialism"
"4888",5177,"co","Colonialism"
"4889",5178,"co","Colonialism"
"4890",5217,"co","Colonialism"
"4891",5218,"co","Colonialism"
"4892",5219,"co","Colonialism"
"4893",5220,"co","Colonialism"
"4894",5221,"co","Colonialism"
"4895",5222,"co","Colonialism"
"4896",5223,"co","Colonialism"
"4897",5224,"co","Colonialism"
"4898",5225,"co","Colonialism"
"4899",5226,"co","Colonialism"
"4900",5230,"co","Colonialism"
"4901",5231,"co","Colonialism"
"4902",5246,"co","Colonialism"
"4903",5277,"co","Colonialism"
"4904",5278,"co","Colonialism"
"4905",5279,"co","Colonialism"
"4906",5280,"co","Colonialism"
"4907",5281,"co","Colonialism"
"4908",5282,"co","Colonialism"
"4909",5283,"co","Colonialism"
"4910",5284,"co","Colonialism"
"4911",5287,"co","Colonialism"
"4912",5288,"co","Colonialism"
"4913",5298,"co","Colonialism"
"4914",5299,"co","Colonialism"
"4915",5306,"co","Colonialism"
"4916",5349,"co","Colonialism"
"4917",5350,"co","Colonialism"
"4918",5355,"co","Colonialism"
"4919",5356,"co","Colonialism"
"4920",5360,"co","Colonialism"
"4921",5361,"co","Colonialism"
"4922",5362,"co","Colonialism"
"4923",5366,"co","Colonialism"
"4924",5367,"co","Colonialism"
"4925",5413,"co","Colonialism"
"4926",5430,"co","Colonialism"
"4927",5435,"co","Colonialism"
"4928",5436,"co","Colonialism"
"4929",5440,"co","Colonialism"
"4930",5441,"co","Colonialism"
"4931",5442,"co","Colonialism"
"4932",5447,"co","Colonialism"
"4933",5448,"co","Colonialism"
"4934",5464,"co","Colonialism"
"4935",5531,"co","Colonialism"
"4936",5532,"co","Colonialism"
"4937",5533,"co","Colonialism"
"4938",5534,"co","Colonialism"
"4939",5535,"co","Colonialism"
"4940",5478,"co","Colonialism"
"4941",5479,"co","Colonialism"
"4942",5494,"co","Colonialism"
"4943",5513,"co","Colonialism"
"4944",5540,"co","Colonialism"
"4945",5576,"co","Colonialism"
"4946",5623,"co","Colonialism"
"4947",5571,"co","Colonialism"
"4948",5628,"co","Colonialism"
"4949",5629,"co","Colonialism"
"4950",5573,"co","Colonialism"
"4951",5607,"co","Colonialism"
"4952",5630,"co","Colonialism"
"4953",5631,"co","Colonialism"
"4954",5632,"co","Colonialism"
"4955",5633,"co","Colonialism"
"4956",5634,"co","Colonialism"
"4957",5635,"co","Colonialism"
"4958",5636,"co","Colonialism"
"4959",5637,"co","Colonialism"
"4960",5950,"co","Colonialism"
"4961",6056,"co","Colonialism"
"4962",6080,"co","Colonialism"
"4963",6130,"co","Colonialism"
"4964",6137,"co","Colonialism"
"4965",9070,"co","Colonialism"
"4966",9081,"co","Colonialism"
"4967",9082,"co","Colonialism"
"4968",9118,"co","Colonialism"
"4969",9113,"co","Colonialism"
"4970",9115,"co","Colonialism"
"4971",9127,"co","Colonialism"
"4972",9128,"co","Colonialism"
"4973",9135,"co","Colonialism"
"4974",9142,"co","Colonialism"
"4975",9136,"co","Colonialism"
"4976",9145,"co","Colonialism"
"4977",9069,"co","Colonialism"
"4978",9074,"co","Colonialism"
"4979",9095,"co","Colonialism"
"4980",9092,"co","Colonialism"
"4981",8,"ec","Economic development"
"4982",11,"ec","Economic development"
"4983",18,"ec","Economic development"
"4984",19,"ec","Economic development"
"4985",24,"ec","Economic development"
"4986",37,"ec","Economic development"
"4987",41,"ec","Economic development"
"4988",42,"ec","Economic development"
"4989",43,"ec","Economic development"
"4990",44,"ec","Economic development"
"4991",73,"ec","Economic development"
"4992",77,"ec","Economic development"
"4993",80,"ec","Economic development"
"4994",93,"ec","Economic development"
"4995",103,"ec","Economic development"
"4996",105,"ec","Economic development"
"4997",113,"ec","Economic development"
"4998",133,"ec","Economic development"
"4999",158,"ec","Economic development"
"5000",9010,"ec","Economic development"
"5001",9011,"ec","Economic development"
"5002",179,"ec","Economic development"
"5003",182,"ec","Economic development"
"5004",183,"ec","Economic development"
"5005",201,"ec","Economic development"
"5006",204,"ec","Economic development"
"5007",210,"ec","Economic development"
"5008",238,"ec","Economic development"
"5009",248,"ec","Economic development"
"5010",300,"ec","Economic development"
"5011",360,"ec","Economic development"
"5012",361,"ec","Economic development"
"5013",368,"ec","Economic development"
"5014",419,"ec","Economic development"
"5015",429,"ec","Economic development"
"5016",430,"ec","Economic development"
"5017",482,"ec","Economic development"
"5018",524,"ec","Economic development"
"5019",525,"ec","Economic development"
"5020",546,"ec","Economic development"
"5021",558,"ec","Economic development"
"5022",563,"ec","Economic development"
"5023",564,"ec","Economic development"
"5024",565,"ec","Economic development"
"5025",579,"ec","Economic development"
"5026",580,"ec","Economic development"
"5027",594,"ec","Economic development"
"5028",596,"ec","Economic development"
"5029",597,"ec","Economic development"
"5030",600,"ec","Economic development"
"5031",727,"ec","Economic development"
"5032",728,"ec","Economic development"
"5033",766,"ec","Economic development"
"5034",767,"ec","Economic development"
"5035",768,"ec","Economic development"
"5036",769,"ec","Economic development"
"5037",770,"ec","Economic development"
"5038",777,"ec","Economic development"
"5039",778,"ec","Economic development"
"5040",779,"ec","Economic development"
"5041",781,"ec","Economic development"
"5042",798,"ec","Economic development"
"5043",811,"ec","Economic development"
"5044",826,"ec","Economic development"
"5045",842,"ec","Economic development"
"5046",843,"ec","Economic development"
"5047",844,"ec","Economic development"
"5048",854,"ec","Economic development"
"5049",874,"ec","Economic development"
"5050",877,"ec","Economic development"
"5051",878,"ec","Economic development"
"5052",936,"ec","Economic development"
"5053",937,"ec","Economic development"
"5054",941,"ec","Economic development"
"5055",943,"ec","Economic development"
"5056",946,"ec","Economic development"
"5057",947,"ec","Economic development"
"5058",986,"ec","Economic development"
"5059",987,"ec","Economic development"
"5060",989,"ec","Economic development"
"5061",990,"ec","Economic development"
"5062",991,"ec","Economic development"
"5063",996,"ec","Economic development"
"5064",1032,"ec","Economic development"
"5065",1034,"ec","Economic development"
"5066",1038,"ec","Economic development"
"5067",1044,"ec","Economic development"
"5068",1058,"ec","Economic development"
"5069",1059,"ec","Economic development"
"5070",1076,"ec","Economic development"
"5071",1093,"ec","Economic development"
"5072",1096,"ec","Economic development"
"5073",1109,"ec","Economic development"
"5074",1124,"ec","Economic development"
"5075",1137,"ec","Economic development"
"5076",1143,"ec","Economic development"
"5077",1147,"ec","Economic development"
"5078",1160,"ec","Economic development"
"5079",1170,"ec","Economic development"
"5080",1172,"ec","Economic development"
"5081",1173,"ec","Economic development"
"5082",1174,"ec","Economic development"
"5083",1204,"ec","Economic development"
"5084",1218,"ec","Economic development"
"5085",1222,"ec","Economic development"
"5086",1244,"ec","Economic development"
"5087",1245,"ec","Economic development"
"5088",1260,"ec","Economic development"
"5089",1261,"ec","Economic development"
"5090",1262,"ec","Economic development"
"5091",1271,"ec","Economic development"
"5092",1272,"ec","Economic development"
"5093",1281,"ec","Economic development"
"5094",1283,"ec","Economic development"
"5095",1286,"ec","Economic development"
"5096",1289,"ec","Economic development"
"5097",1290,"ec","Economic development"
"5098",1291,"ec","Economic development"
"5099",1292,"ec","Economic development"
"5100",1293,"ec","Economic development"
"5101",1294,"ec","Economic development"
"5102",1295,"ec","Economic development"
"5103",1296,"ec","Economic development"
"5104",1297,"ec","Economic development"
"5105",1298,"ec","Economic development"
"5106",1299,"ec","Economic development"
"5107",1300,"ec","Economic development"
"5108",1301,"ec","Economic development"
"5109",1302,"ec","Economic development"
"5110",1333,"ec","Economic development"
"5111",1338,"ec","Economic development"
"5112",1339,"ec","Economic development"
"5113",1340,"ec","Economic development"
"5114",1341,"ec","Economic development"
"5115",1347,"ec","Economic development"
"5116",1350,"ec","Economic development"
"5117",1354,"ec","Economic development"
"5118",1365,"ec","Economic development"
"5119",1366,"ec","Economic development"
"5120",1373,"ec","Economic development"
"5121",1385,"ec","Economic development"
"5122",1386,"ec","Economic development"
"5123",1391,"ec","Economic development"
"5124",1395,"ec","Economic development"
"5125",1397,"ec","Economic development"
"5126",1398,"ec","Economic development"
"5127",1399,"ec","Economic development"
"5128",1400,"ec","Economic development"
"5129",1401,"ec","Economic development"
"5130",1402,"ec","Economic development"
"5131",1403,"ec","Economic development"
"5132",1404,"ec","Economic development"
"5133",1405,"ec","Economic development"
"5134",1406,"ec","Economic development"
"5135",1407,"ec","Economic development"
"5136",1408,"ec","Economic development"
"5137",1409,"ec","Economic development"
"5138",1410,"ec","Economic development"
"5139",1442,"ec","Economic development"
"5140",1444,"ec","Economic development"
"5141",1446,"ec","Economic development"
"5142",1447,"ec","Economic development"
"5143",1449,"ec","Economic development"
"5144",1450,"ec","Economic development"
"5145",1453,"ec","Economic development"
"5146",1455,"ec","Economic development"
"5147",1467,"ec","Economic development"
"5148",1480,"ec","Economic development"
"5149",1489,"ec","Economic development"
"5150",1496,"ec","Economic development"
"5151",1498,"ec","Economic development"
"5152",1499,"ec","Economic development"
"5153",1500,"ec","Economic development"
"5154",1501,"ec","Economic development"
"5155",1502,"ec","Economic development"
"5156",1503,"ec","Economic development"
"5157",1504,"ec","Economic development"
"5158",1505,"ec","Economic development"
"5159",1544,"ec","Economic development"
"5160",1548,"ec","Economic development"
"5161",1549,"ec","Economic development"
"5162",1550,"ec","Economic development"
"5163",1551,"ec","Economic development"
"5164",1554,"ec","Economic development"
"5165",1577,"ec","Economic development"
"5166",1591,"ec","Economic development"
"5167",1602,"ec","Economic development"
"5168",1618,"ec","Economic development"
"5169",1627,"ec","Economic development"
"5170",1628,"ec","Economic development"
"5171",1644,"ec","Economic development"
"5172",1645,"ec","Economic development"
"5173",1648,"ec","Economic development"
"5174",1649,"ec","Economic development"
"5175",1650,"ec","Economic development"
"5176",1651,"ec","Economic development"
"5177",1658,"ec","Economic development"
"5178",1661,"ec","Economic development"
"5179",1677,"ec","Economic development"
"5180",1679,"ec","Economic development"
"5181",1682,"ec","Economic development"
"5182",1693,"ec","Economic development"
"5183",1695,"ec","Economic development"
"5184",1696,"ec","Economic development"
"5185",1697,"ec","Economic development"
"5186",1698,"ec","Economic development"
"5187",1699,"ec","Economic development"
"5188",1700,"ec","Economic development"
"5189",1701,"ec","Economic development"
"5190",1702,"ec","Economic development"
"5191",1703,"ec","Economic development"
"5192",1707,"ec","Economic development"
"5193",1710,"ec","Economic development"
"5194",1720,"ec","Economic development"
"5195",1729,"ec","Economic development"
"5196",1731,"ec","Economic development"
"5197",1732,"ec","Economic development"
"5198",1734,"ec","Economic development"
"5199",1735,"ec","Economic development"
"5200",1736,"ec","Economic development"
"5201",1737,"ec","Economic development"
"5202",1738,"ec","Economic development"
"5203",1739,"ec","Economic development"
"5204",1746,"ec","Economic development"
"5205",1755,"ec","Economic development"
"5206",1757,"ec","Economic development"
"5207",1758,"ec","Economic development"
"5208",1766,"ec","Economic development"
"5209",1774,"ec","Economic development"
"5210",1775,"ec","Economic development"
"5211",1776,"ec","Economic development"
"5212",1793,"ec","Economic development"
"5213",1795,"ec","Economic development"
"5214",1806,"ec","Economic development"
"5215",1808,"ec","Economic development"
"5216",1820,"ec","Economic development"
"5217",1823,"ec","Economic development"
"5218",1824,"ec","Economic development"
"5219",1826,"ec","Economic development"
"5220",1827,"ec","Economic development"
"5221",1830,"ec","Economic development"
"5222",1831,"ec","Economic development"
"5223",1832,"ec","Economic development"
"5224",1833,"ec","Economic development"
"5225",1835,"ec","Economic development"
"5226",1836,"ec","Economic development"
"5227",1855,"ec","Economic development"
"5228",1862,"ec","Economic development"
"5229",1869,"ec","Economic development"
"5230",1870,"ec","Economic development"
"5231",1876,"ec","Economic development"
"5232",1898,"ec","Economic development"
"5233",1902,"ec","Economic development"
"5234",1905,"ec","Economic development"
"5235",1906,"ec","Economic development"
"5236",1907,"ec","Economic development"
"5237",1908,"ec","Economic development"
"5238",1911,"ec","Economic development"
"5239",1912,"ec","Economic development"
"5240",1914,"ec","Economic development"
"5241",1917,"ec","Economic development"
"5242",1924,"ec","Economic development"
"5243",1927,"ec","Economic development"
"5244",1931,"ec","Economic development"
"5245",1933,"ec","Economic development"
"5246",1935,"ec","Economic development"
"5247",1940,"ec","Economic development"
"5248",1941,"ec","Economic development"
"5249",1944,"ec","Economic development"
"5250",1945,"ec","Economic development"
"5251",1955,"ec","Economic development"
"5252",1957,"ec","Economic development"
"5253",1958,"ec","Economic development"
"5254",1961,"ec","Economic development"
"5255",1962,"ec","Economic development"
"5256",1963,"ec","Economic development"
"5257",1981,"ec","Economic development"
"5258",1990,"ec","Economic development"
"5259",1995,"ec","Economic development"
"5260",2018,"ec","Economic development"
"5261",2032,"ec","Economic development"
"5262",2039,"ec","Economic development"
"5263",2041,"ec","Economic development"
"5264",2059,"ec","Economic development"
"5265",2067,"ec","Economic development"
"5266",2073,"ec","Economic development"
"5267",2074,"ec","Economic development"
"5268",2077,"ec","Economic development"
"5269",2079,"ec","Economic development"
"5270",2080,"ec","Economic development"
"5271",2081,"ec","Economic development"
"5272",2083,"ec","Economic development"
"5273",2087,"ec","Economic development"
"5274",2091,"ec","Economic development"
"5275",2096,"ec","Economic development"
"5276",2109,"ec","Economic development"
"5277",2112,"ec","Economic development"
